調査集団,刺激語,年齢区分,反応語,男,女,全,％
2.鹿児島(甑島),虫,6歳児,ねずみ,0,1,1,1.5 
2.鹿児島(甑島),虫,6歳児,はぐろとんぼ,1,0,1,1.5 
2.鹿児島(甑島),虫,6歳児,春ぜみ,1,0,1,1.5 
2.鹿児島(甑島),虫,6歳児,ひやー,1,0,1,1.5 
2.鹿児島(甑島),虫,6歳児,ひらたくわがた,1,0,1,1.5 
2.鹿児島(甑島),虫,6歳児,ほたる,0,1,1,1.5 
2.鹿児島(甑島),虫,6歳児,まむし,1,0,1,1.5 
2.鹿児島(甑島),虫,6歳児,みみず,0,1,1,1.5 
2.鹿児島(甑島),虫,6歳児,みやまかわとんぼ,1,0,1,1.5 
2.鹿児島(甑島),虫,6歳児,みんみんぜみ,1,0,1,1.5 
2.鹿児島(甑島),虫,6歳児,むかで,1,0,1,1.5 
2.鹿児島(甑島),虫,6歳児,虫をつかまえて取るの取ってにがしてあげたの,0,1,1,1.5 
2.鹿児島(甑島),虫,6歳児,もぐら,1,0,1,1.5 
2.鹿児島(甑島),虫,6歳児,紋黄ちょう,1,0,1,1.5 
2.鹿児島(甑島),虫,6歳児,やぶやんま,1,0,1,1.5 
2.鹿児島(甑島),虫,小学2年生,かぶと虫,25,18,43,71.7 
2.鹿児島(甑島),虫,小学2年生,こおろぎ,16,19,35,58.4 
2.鹿児島(甑島),虫,小学2年生,てんとう虫,13,19,32,53.3 
2.鹿児島(甑島),虫,小学2年生,くわがた虫,17,12,29,48.3 
2.鹿児島(甑島),虫,小学2年生,ばった,14,15,29,48.3 
2.鹿児島(甑島),虫,小学2年生,せみ,12,12,24,40.0 
2.鹿児島(甑島),虫,小学2年生,鈴虫,9,12,21,35.0 
2.鹿児島(甑島),虫,小学2年生,あぶら虫,8,12,20,33.3 
2.鹿児島(甑島),虫,小学2年生,かまきり,11,8,19,31.7 
2.鹿児島(甑島),虫,小学2年生,ちょうちょう,8,4,12,20.0 
2.鹿児島(甑島),虫,小学2年生,とんぼ,7,5,12,20.0 
2.鹿児島(甑島),虫,小学2年生,あり,3,6,9,15.0 
2.鹿児島(甑島),虫,小学2年生,こがね虫,4,2,6,10.0 
2.鹿児島(甑島),虫,小学2年生,松虫,1,5,6,10.0 
2.鹿児島(甑島),虫,小学2年生,金ぶん,3,2,5,8.3 
2.鹿児島(甑島),虫,小学2年生,くつわ虫,2,2,4,6.7 
2.鹿児島(甑島),虫,小学2年生,はち,1,3,4,6.7 
2.鹿児島(甑島),虫,小学2年生,馬追虫,0,3,3,5.0 
2.鹿児島(甑島),虫,小学2年生,髪切り虫,3,0,3,5.0 
2.鹿児島(甑島),虫,小学2年生,毛虫,2,1,3,5.0 
2.鹿児島(甑島),虫,小学2年生,けら,3,0,3,5.0 
2.鹿児島(甑島),虫,小学2年生,かたつむり,0,2,2,3.3 
2.鹿児島(甑島),虫,小学2年生,ごきぶり,2,0,2,3.3 
2.鹿児島(甑島),虫,小学2年生,す虫〔かめ虫〕,1,1,2,3.3 
2.鹿児島(甑島),虫,小学2年生,みつばち,0,2,2,3.3 
2.鹿児島(甑島),虫,小学2年生,青虫,0,1,1,1.7 
2.鹿児島(甑島),虫,小学2年生,あめんぼ,0,1,1,1.7 
2.鹿児島(甑島),虫,小学2年生,いなご,1,0,1,1.7 
2.鹿児島(甑島),虫,小学2年生,えんまこおろぎ,0,1,1,1.7 
2.鹿児島(甑島),虫,小学2年生,きりぎりす,1,0,1,1.7 
2.鹿児島(甑島),虫,小学2年生,くも,1,0,1,1.7 
2.鹿児島(甑島),虫,小学2年生,くわ,1,0,1,1.7 
2.鹿児島(甑島),虫,小学2年生,げんごろう,0,1,1,1.7 
2.鹿児島(甑島),虫,小学2年生,玉虫,1,0,1,1.7 
2.鹿児島(甑島),虫,小学2年生,七節,1,0,1,1.7 
2.鹿児島(甑島),虫,小学2年生,二重八星てんとう,0,1,1,1.7 
2.鹿児島(甑島),虫,小学2年生,はさみ虫,1,0,1,1.7 
2.鹿児島(甑島),虫,小学2年生,へこき虫,1,0,1,1.7 
2.鹿児島(甑島),虫,小学2年生,へふり虫,1,0,1,1.7 
2.鹿児島(甑島),虫,小学2年生,無反応者,2,2,4,6.7 
2.鹿児島(甑島),虫,小学4年生,かぶと虫,21,19,40,72.7 
2.鹿児島(甑島),虫,小学4年生,ばった,16,21,37,67.3 
2.鹿児島(甑島),虫,小学4年生,こおろぎ,15,20,35,63.6 
2.鹿児島(甑島),虫,小学4年生,くわがた虫,20,14,34,61.8 
2.鹿児島(甑島),虫,小学4年生,かまきり,13,14,27,49.1 
2.鹿児島(甑島),虫,小学4年生,ちょうちょう,11,16,27,49.1 
2.鹿児島(甑島),虫,小学4年生,とんぼ,8,17,25,45.5 
2.鹿児島(甑島),虫,小学4年生,鈴虫,11,11,22,40.0 
2.鹿児島(甑島),虫,小学4年生,てんとう虫,11,9,20,36.4 
2.鹿児島(甑島),虫,小学4年生,せみ,9,9,18,32.7 
2.鹿児島(甑島),虫,小学4年生,あり,4,11,15,27.3 
2.鹿児島(甑島),虫,小学4年生,あげはちょう,4,7,11,20.0 
2.鹿児島(甑島),虫,小学4年生,はち,3,8,11,20.0 
2.鹿児島(甑島),虫,小学4年生,が,2,8,10,18.2 
2.鹿児島(甑島),虫,小学4年生,あぶら虫,7,2,9,16.4 
2.鹿児島(甑島),虫,小学4年生,玉虫,4,4,8,14.6 
2.鹿児島(甑島),虫,小学4年生,はえ,3,5,8,14.6 
2.鹿児島(甑島),虫,小学4年生,くつわ虫,4,3,7,12.7 
2.鹿児島(甑島),虫,小学4年生,くも,1,6,7,12.7 
2.鹿児島(甑島),虫,小学4年生,紋白ちょう,1,6,7,12.7 
2.鹿児島(甑島),虫,小学4年生,か,1,5,6,10.9 
2.鹿児島(甑島),虫,小学4年生,金ぶん,3,3,6,10.9 
2.鹿児島(甑島),虫,小学4年生,毛虫,0,6,6,10.9 
2.鹿児島(甑島),虫,小学4年生,松虫,2,4,6,10.9 
2.鹿児島(甑島),虫,小学4年生,芋虫,3,2,5,9.1 
2.鹿児島(甑島),虫,小学4年生,くまばち,2,2,4,7.3 
2.鹿児島(甑島),虫,小学4年生,こがね虫,3,1,4,7.3 
2.鹿児島(甑島),虫,小学4年生,しょうじょうばえ,2,2,4,7.3 
2.鹿児島(甑島),虫,小学4年生,殿様ばった,2,2,4,7.3 
2.鹿児島(甑島),虫,小学4年生,みんみんぜみ,1,3,4,7.3 
2.鹿児島(甑島),虫,小学4年生,青虫,0,3,3,5.5 
2.鹿児島(甑島),虫,小学4年生,赤とんぼ,1,2,3,5.5 
2.鹿児島(甑島),虫,小学4年生,あぶらぜみ,1,2,3,5.5 
2.鹿児島(甑島),虫,小学4年生,くまおい,2,1,3,5.5 
2.鹿児島(甑島),虫,小学4年生,かたつむり,1,2,3,5.5 
2.鹿児島(甑島),虫,小学4年生,きりぎりす,2,1,3,5.5 
2.鹿児島(甑島),虫,小学4年生,ごきぶり,0,3,3,5.5 
2.鹿児島(甑島),虫,小学4年生,まつくい虫,2,1,3,5.5 
2.鹿児島(甑島),虫,小学4年生,みつばち,2,1,3,5.5 
2.鹿児島(甑島),虫,小学4年生,むかで,0,3,3,5.5 
2.鹿児島(甑島),虫,小学4年生,あめんぼ,0,2,2,3.6 
2.鹿児島(甑島),虫,小学4年生,いなご,2,0,2,3.6 
2.鹿児島(甑島),虫,小学4年生,髪切り虫,1,1,2,3.6 
2.鹿児島(甑島),虫,小学4年生,かみなり虫,2,0,2,3.6 
2.鹿児島(甑島),虫,小学4年生,黄あげは,0,2,2,3.6 
2.鹿児島(甑島),虫,小学4年生,黄ちょう,0,2,2,3.6 
2.鹿児島(甑島),虫,小学4年生,すずめばち,2,0,2,3.6 
2.鹿児島(甑島),虫,小学4年生,団子虫,0,2,2,3.6 
2.鹿児島(甑島),虫,小学4年生,つくつくほうし,1,1,2,3.6 
2.鹿児島(甑島),虫,小学4年生,七星てんとう,1,1,2,3.6 
2.鹿児島(甑島),虫,小学4年生,ほたる,0,2,2,3.6 
2.鹿児島(甑島),虫,小学4年生,紋黄ちょう,0,2,2,3.6 
2.鹿児島(甑島),虫,小学4年生,足長ぐも,0,1,1,1.8 
2.鹿児島(甑島),虫,小学4年生,足長ばち,0,1,1,1.8 
2.鹿児島(甑島),虫,小学4年生,あぶ,0,1,1,1.8 
2.鹿児島(甑島),虫,小学4年生,あまめ,0,1,1,1.8 
2.鹿児島(甑島),虫,小学4年生,あり地獄,0,1,1,1.8 
2.鹿児島(甑島),虫,小学4年生,えんまこおろぎ,0,1,1,1.8 
2.鹿児島(甑島),虫,小学4年生,かいこ,0,1,1,1.8 
2.鹿児島(甑島),虫,小学4年生,かたつむり,0,1,1,1.8 
2.鹿児島(甑島),虫,小学4年生,かめ虫,0,1,1,1.8 
2.鹿児島(甑島),虫,小学4年生,からすあげはちょう,1,0,1,1.8 
2.鹿児島(甑島),虫,小学4年生,害虫,0,1,1,1.8 
2.鹿児島(甑島),虫,小学4年生,がちょう,0,1,1,1.8 
2.鹿児島(甑島),虫,小学4年生,銀やんま,1,0,1,1.8 
2.鹿児島(甑島),虫,小学4年生,くさい虫,0,1,1,1.8 
2.鹿児島(甑島),虫,小学4年生,くまぜみ,0,1,1,1.8 
2.鹿児島(甑島),虫,小学4年生,黒あげは,0,1,1,1.8 
2.鹿児島(甑島),虫,小学4年生,げんごろう,0,1,1,1.8 
2.鹿児島(甑島),虫,小学4年生,米食い虫,0,1,1,1.8 
2.鹿児島(甑島),虫,小学4年生,ごみ虫,0,1,1,1.8 
2.鹿児島(甑島),虫,小学4年生,塩辛とんぼ,0,1,1,1.8 
2.鹿児島(甑島),虫,小学4年生,しみ,0,1,1,1.8 
2.鹿児島(甑島),虫,小学4年生,しょうりょうばえ,0,1,1,1.8 
2.鹿児島(甑島),虫,小学4年生,しょうりょうばった,1,0,1,1.8 
2.鹿児島(甑島),虫,小学4年生,白あり,0,1,1,1.8 
2.鹿児島(甑島),虫,小学4年生,じいさんとんぼ,0,1,1,1.8 
2.鹿児島(甑島),虫,小学4年生,二重星てんとう,0,1,1,1.8 
2.鹿児島(甑島),虫,小学4年生,ぞうり虫,1,0,1,1.8 
2.鹿児島(甑島),虫,小学4年生,だに,0,1,1,1.8 
2.鹿児島(甑島),虫,小学4年生,点取り虫,0,1,1,1.8 
2.鹿児島(甑島),虫,小学4年生,飛びばった,0,1,1,1.8 
2.鹿児島(甑島),虫,小学4年生,毒ぐも,0,1,1,1.8 
2.鹿児島(甑島),虫,小学4年生,毒虫,0,1,1,1.8 
2.鹿児島(甑島),虫,小学4年生,はさみ虫,1,0,1,1.8 
2.鹿児島(甑島),虫,小学4年生,はなあぶ,0,1,1,1.8 
2.鹿児島(甑島),虫,小学4年生,はなむぐり,1,0,1,1.8 
2.鹿児島(甑島),虫,小学4年生,ぶん虫,0,1,1,1.8 
2.鹿児島(甑島),虫,小学4年生,へび,0,1,1,1.8 
2.鹿児島(甑島),虫,小学4年生,へふり虫,0,1,1,1.8 
2.鹿児島(甑島),虫,小学4年生,水虫,0,1,1,1.8 
2.鹿児島(甑島),虫,小学4年生,三星てんとう,0,1,1,1.8 
2.鹿児島(甑島),虫,小学4年生,みみず,0,1,1,1.8 
2.鹿児島(甑島),虫,小学4年生,やご,0,1,1,1.8 
2.鹿児島(甑島),虫,小学4年生,幼虫,1,0,1,1.8 
3.視覚障害児,動物,小学1年生,象,3,4,7,77.8 
3.視覚障害児,動物,小学1年生,犬,1,5,6,66.7 
3.視覚障害児,動物,小学1年生,牛,3,3,6,66.7 
3.視覚障害児,動物,小学1年生,きりん,3,3,6,66.7 
3.視覚障害児,動物,小学1年生,とら,2,4,6,66.7 
3.視覚障害児,動物,小学1年生,ねこ,1,5,6,66.7 
3.視覚障害児,動物,小学1年生,ライオン,3,3,6,66.7 
3.視覚障害児,動物,小学1年生,うさぎ,1,4,5,55.6 
3.視覚障害児,動物,小学1年生,さる,2,3,5,55.6 
3.視覚障害児,動物,小学1年生,パンダ,1,4,5,55.6 
3.視覚障害児,動物,小学1年生,モルモット,2,3,5,55.6 
3.視覚障害児,動物,小学1年生,やぎ,2,3,5,55.6 
3.視覚障害児,動物,小学1年生,馬,2,2,4,44.4 
3.視覚障害児,動物,小学1年生,くま,2,2,4,44.4 
3.視覚障害児,動物,小学1年生,らくだ,1,3,4,44.4 
3.視覚障害児,動物,小学1年生,しか,1,2,3,33.3 
3.視覚障害児,動物,小学1年生,ねずみ,2,1,3,33.3 
3.視覚障害児,動物,小学1年生,ひつじ,1,2,3,33.3 
3.視覚障害児,動物,小学1年生,へび,1,2,3,33.3 
3.視覚障害児,動物,小学1年生,いのしし,0,2,2,22.2 
3.視覚障害児,動物,小学1年生,かば,1,1,2,22.2 
3.視覚障害児,動物,小学1年生,さい,1,1,2,22.2 
3.視覚障害児,動物,小学1年生,さんま,2,0,2,22.2 
3.視覚障害児,動物,小学1年生,しま馬,0,2,2,22.2 
3.視覚障害児,動物,小学1年生,にわとり,2,0,2,22.2 
3.視覚障害児,動物,小学1年生,ハムスター,1,1,2,22.2 
3.視覚障害児,動物,小学1年生,ひょう,1,1,2,22.2 
3.視覚障害児,動物,小学1年生,豚,2,0,2,22.2 
3.視覚障害児,動物,小学1年生,ペンギン,0,2,2,22.2 
3.視覚障害児,動物,小学1年生,あじ,1,1,1,11.1 
3.視覚障害児,動物,小学1年生,あひる,0,1,1,11.1 
3.視覚障害児,動物,小学1年生,いか,1,0,1,11.1 
3.視覚障害児,動物,小学1年生,オランウータン,1,0,1,11.1 
3.視覚障害児,動物,小学1年生,かに,1,0,1,11.1 
3.視覚障害児,動物,小学1年生,カンガルー,0,1,1,11.1 
3.視覚障害児,動物,小学1年生,きつね,0,1,1,11.1 
3.視覚障害児,動物,小学1年生,金魚,1,0,1,11.1 
3.視覚障害児,動物,小学1年生,くじゃく,1,0,1,11.1 
3.視覚障害児,動物,小学1年生,くじら,1,0,1,11.1 
3.視覚障害児,動物,小学1年生,こじか,0,1,1,11.1 
3.視覚障害児,動物,小学1年生,ゴリラ,0,1,1,11.1 
3.視覚障害児,動物,小学1年生,さば,1,0,1,11.1 
3.視覚障害児,動物,小学1年生,さめ,1,0,1,11.1 
3.視覚障害児,動物,小学1年生,たい,1,0,1,11.1 
3.視覚障害児,動物,小学1年生,たこ,1,0,1,11.1 
3.視覚障害児,動物,小学1年生,ちこめ,0,1,1,11.1 
3.視覚障害児,動物,小学1年生,チンパンジー,0,1,1,11.1 
3.視覚障害児,動物,小学1年生,鳥,0,1,1,11.1 
3.視覚障害児,動物,小学1年生,動物園にいるもの,0,1,1,11.1 
3.視覚障害児,動物,小学1年生,パンダウサギ,0,1,1,11.1 
3.視覚障害児,動物,小学1年生,ひょうたん,1,0,1,11.1 
3.視覚障害児,動物,小学1年生,ひよこ,1,0,1,11.1 
3.視覚障害児,動物,小学1年生,もぐら,0,1,1,11.1 
3.視覚障害児,動物,小学1年生,りす,0,1,1,11.1 
3.視覚障害児,動物,小学1年生,ろば,1,0,1,11.1 
3.視覚障害児,動物,小学1年生,わに,1,0,1,11.1 
3.視覚障害児,動物,小学2年生,象,3,5,8,100.0 
3.視覚障害児,動物,小学2年生,犬,3,4,7,87.5 
3.視覚障害児,動物,小学2年生,とら,3,4,7,87.5 
3.視覚障害児,動物,小学2年生,ねこ,3,4,7,87.5 
3.視覚障害児,動物,小学2年生,うさぎ,2,4,6,75.0 
3.視覚障害児,動物,小学2年生,ライオン,2,4,6,75.0 
3.視覚障害児,動物,小学2年生,さる,2,3,5,62.5 
3.視覚障害児,動物,小学2年生,モルモット,2,3,5,62.5 
3.視覚障害児,動物,小学2年生,やぎ,1,3,4,50.0 
3.視覚障害児,動物,小学2年生,牛,1,2,3,37.5 
3.視覚障害児,動物,小学2年生,きりん,2,1,3,37.5 
3.視覚障害児,動物,小学2年生,さい,1,2,3,37.5 
3.視覚障害児,動物,小学2年生,パンダ,1,2,3,37.5 
3.視覚障害児,動物,小学2年生,いのしし,1,1,2,25.0 
3.視覚障害児,動物,小学2年生,馬,1,1,2,25.0 
3.視覚障害児,動物,小学2年生,くま,1,1,2,25.0 
3.視覚障害児,動物,小学2年生,たぬき,1,1,2,25.0 
3.視覚障害児,動物,小学2年生,ねずみ,1,1,2,25.0 
3.視覚障害児,動物,小学2年生,ひょう,1,1,2,25.0 
3.視覚障害児,動物,小学2年生,豚,0,2,2,25.0 
3.視覚障害児,動物,小学2年生,いたち,1,0,1,12.5 
3.視覚障害児,動物,小学2年生,おおかみ,1,0,1,12.5 
3.視覚障害児,動物,小学2年生,亀,0,1,1,12.5 
3.視覚障害児,動物,小学2年生,きつね,1,0,1,12.5 
3.視覚障害児,動物,小学2年生,くじら,1,0,1,12.5 
3.視覚障害児,動物,小学2年生,ゴリラ,0,1,1,12.5 
3.視覚障害児,動物,小学2年生,チータ,1,0,1,12.5 
3.視覚障害児,動物,小学2年生,チンパンジー,0,1,1,12.5 
3.視覚障害児,動物,小学2年生,にわとり,0,1,1,12.5 
3.視覚障害児,動物,小学2年生,へび,0,1,1,12.5 
3.視覚障害児,動物,小学2年生,ミンク,1,0,1,12.5 
3.視覚障害児,動物,小学2年生,らくだ,1,0,1,12.5 
3.視覚障害児,動物,小学2年生,りす,0,1,1,12.5 
3.視覚障害児,動物,小学3年生,ライオン,2,5,7,77.8 
3.視覚障害児,動物,小学3年生,うさぎ,2,4,6,66.7 
3.視覚障害児,動物,小学3年生,さる,2,3,5,55.6 
3.視覚障害児,動物,小学3年生,モルモット,2,3,5,55.6 
3.視覚障害児,動物,小学3年生,犬,2,2,4,44.4 
3.視覚障害児,動物,小学3年生,きりん,2,2,4,44.4 
3.視覚障害児,動物,小学3年生,しか,2,2,4,44.4 
3.視覚障害児,動物,小学3年生,象,2,2,4,44.4 
3.視覚障害児,動物,小学3年生,とら,1,3,4,44.4 
3.視覚障害児,動物,小学3年生,ねこ,2,2,4,44.4 
3.視覚障害児,動物,小学3年生,へび,2,2,4,44.4 
3.視覚障害児,動物,小学3年生,くま,1,2,3,33.3 
3.視覚障害児,動物,小学3年生,チンパンジー,2,1,3,33.3 
3.視覚障害児,動物,小学3年生,パンダ,1,2,3,33.3 
3.視覚障害児,動物,小学3年生,ひょう,1,2,3,33.3 
3.視覚障害児,動物,小学3年生,りす,1,2,3,33.3 
3.視覚障害児,動物,小学3年生,牛,2,0,2,22.2 
3.視覚障害児,動物,小学3年生,きつね,0,2,2,22.2 
3.視覚障害児,動物,小学3年生,くもざる,1,1,2,22.2 
3.視覚障害児,動物,小学3年生,チータ,1,1,2,22.2 
3.視覚障害児,動物,小学3年生,にわとり,1,1,2,22.2 
3.視覚障害児,動物,小学3年生,羊,2,0,2,22.2 
3.視覚障害児,動物,小学3年生,やぎ,1,1,2,22.2 
3.視覚障害児,動物,小学3年生,わに,1,1,2,22.2 
3.視覚障害児,動物,小学3年生,あひる,1,0,1,11.1 
3.視覚障害児,動物,小学3年生,あらいぐま,1,0,1,11.1 
3.視覚障害児,動物,小学3年生,いのしし,1,0,1,11.1 
3.視覚障害児,動物,小学3年生,いんこ,0,1,1,11.1 
3.視覚障害児,動物,小学3年生,馬,1,0,1,11.1 
3.視覚障害児,動物,小学3年生,おおかみ,1,0,1,11.1 
3.視覚障害児,動物,小学3年生,尾長ざる,1,0,1,11.1 
3.視覚障害児,動物,小学3年生,オマンタン,1,0,1,11.1 
3.視覚障害児,動物,小学3年生,カナリア,0,1,1,11.1 
3.視覚障害児,動物,小学3年生,かば,0,1,1,11.1 
3.視覚障害児,動物,小学3年生,亀,0,1,1,11.1 
3.視覚障害児,動物,小学3年生,からす,0,1,1,11.1 
3.視覚障害児,動物,小学3年生,きじ,0,1,1,11.1 
3.視覚障害児,動物,小学3年生,黒ひょう,0,1,1,11.1 
3.視覚障害児,動物,小学3年生,コアラ,0,1,1,11.1 
3.視覚障害児,動物,小学3年生,ゴリラ,0,1,1,11.1 
3.視覚障害児,動物,小学3年生,魚,0,1,1,11.1 
3.視覚障害児,動物,小学3年生,さそり,1,0,1,11.1 
3.視覚障害児,動物,小学3年生,すずめ,0,1,1,11.1 
3.視覚障害児,動物,小学3年生,たておおかみ,1,0,1,11.1 
3.視覚障害児,動物,小学3年生,人間,0,1,1,11.1 
3.視覚障害児,動物,小学3年生,ヌー,1,0,1,11.1 
3.視覚障害児,動物,小学3年生,ねずみ,1,0,1,11.1 
3.視覚障害児,動物,小学3年生,ハイエナ,0,1,1,11.1 
3.視覚障害児,動物,小学3年生,ひな,1,0,1,11.1 
3.視覚障害児,動物,小学3年生,豚,1,0,1,11.1 
3.視覚障害児,動物,小学3年生,紅すずめ,0,1,1,11.1 
3.視覚障害児,動物,小学3年生,ペンギン,0,1,1,11.1 
3.視覚障害児,動物,小学3年生,みみず,0,1,1,11.1 
3.視覚障害児,動物,小学4年生,象,4,1,5,83.3 
3.視覚障害児,動物,小学4年生,とら,4,1,5,83.3 
3.視覚障害児,動物,小学4年生,きりん,3,1,4,66.7 
3.視覚障害児,動物,小学4年生,くま,3,1,4,66.7 
3.視覚障害児,動物,小学4年生,ひょう,3,1,4,66.7 
3.視覚障害児,動物,小学4年生,ライオン,3,1,4,66.7 
3.視覚障害児,動物,小学4年生,犬,3,1,3,50.0 
3.視覚障害児,動物,小学4年生,うさぎ,2,1,3,50.0 
3.視覚障害児,動物,小学4年生,亀,2,1,3,50.0 
3.視覚障害児,動物,小学4年生,さる,3,0,3,50.0 
3.視覚障害児,動物,小学4年生,ねこ,3,0,3,50.0 
3.視覚障害児,動物,小学4年生,パンダ,3,0,3,50.0 
3.視覚障害児,動物,小学4年生,モルモット,2,1,3,50.0 
3.視覚障害児,動物,小学4年生,やぎ,3,0,3,50.0 
3.視覚障害児,動物,小学4年生,牛,1,1,2,33.3 
3.視覚障害児,動物,小学4年生,馬,1,1,2,33.3 
3.視覚障害児,動物,小学4年生,オランウータン,1,1,2,33.3 
3.視覚障害児,動物,小学4年生,ゴリラ,1,1,2,33.3 
3.視覚障害児,動物,小学4年生,チンパンジー,1,1,2,33.3 
3.視覚障害児,動物,小学4年生,ねずみ,2,0,2,33.3 
3.視覚障害児,動物,小学4年生,豚,1,1,2,33.3 
3.視覚障害児,動物,小学4年生,らくだ,1,1,2,33.3 
3.視覚障害児,動物,小学4年生,わに,1,1,2,33.3 
3.視覚障害児,動物,小学4年生,穴ぐま,1,0,1,16.7 
3.視覚障害児,動物,小学4年生,かえる,0,1,1,16.7 
3.視覚障害児,動物,小学4年生,かば,0,1,1,16.7 
3.視覚障害児,動物,小学4年生,カメレオン,1,0,1,16.7 
3.視覚障害児,動物,小学4年生,がちょう,1,0,1,16.7 
3.視覚障害児,動物,小学4年生,きつねざる,1,0,1,16.7 
3.視覚障害児,動物,小学4年生,金魚,1,0,1,16.7 
3.視覚障害児,動物,小学4年生,くじら,0,1,1,16.7 
3.視覚障害児,動物,小学4年生,くもざる,1,0,1,16.7 
3.視覚障害児,動物,小学4年生,コアラ,0,1,1,16.7 
3.視覚障害児,動物,小学4年生,こい,1,0,1,16.7 
3.視覚障害児,動物,小学4年生,こうもり,0,1,1,16.7 
3.視覚障害児,動物,小学4年生,小鳥,1,0,1,16.7 
3.視覚障害児,動物,小学4年生,さい,0,1,1,16.7 
3.視覚障害児,動物,小学4年生,さそり,1,0,1,16.7 
3.視覚障害児,動物,小学4年生,しか,1,0,1,16.7 
3.視覚障害児,動物,小学4年生,白くま,1,0,1,16.7 
3.視覚障害児,動物,小学4年生,白ねずみ,0,1,1,16.7 
3.視覚障害児,動物,小学4年生,チータ,1,0,1,16.7 
3.視覚障害児,動物,小学4年生,手長ざる,1,0,1,16.7 
3.視覚障害児,動物,小学4年生,とかげ,0,1,1,16.7 
3.視覚障害児,動物,小学4年生,日本ざる,0,1,1,16.7 
3.視覚障害児,動物,小学4年生,人間,0,1,1,16.7 
3.視覚障害児,動物,小学4年生,針ねずみ,0,1,1,16.7 
3.視覚障害児,動物,小学4年生,羊,1,0,1,16.7 
3.視覚障害児,動物,小学4年生,へび,0,1,1,16.7 
3.視覚障害児,動物,小学4年生,ペンギン,1,0,1,16.7 
3.視覚障害児,動物,小学4年生,マントひひ,1,0,1,16.7 
3.視覚障害児,動物,小学4年生,虫,1,0,1,16.7 
3.視覚障害児,動物,小学4年生,ラマ,1,0,1,16.7 
3.視覚障害児,動物,小学4年生,りす,1,0,1,16.7 
3.視覚障害児,乗り物,小学1年生,電車,2,4,6,66.7 
3.視覚障害児,乗り物,小学1年生,オートバイ,1,4,5,55.6 
3.視覚障害児,乗り物,小学1年生,バス,2,3,5,55.6 
3.視覚障害児,乗り物,小学1年生,自転車,1,3,4,44.4 
3.視覚障害児,乗り物,小学1年生,パトカー,2,2,4,44.4 
3.視覚障害児,乗り物,小学1年生,飛行機,3,1,4,44.4 
3.視覚障害児,乗り物,小学1年生,救急車,1,2,3,33.3 
3.視覚障害児,乗り物,小学1年生,新幹線,0,3,3,33.3 
3.視覚障害児,乗り物,小学1年生,タクシー,2,1,3,33.3 
3.視覚障害児,乗り物,小学1年生,トラック,2,1,3,33.3 
3.視覚障害児,乗り物,小学1年生,小田急線,0,2,2,22.2 
3.視覚障害児,乗り物,小学1年生,車,0,2,2,22.2 
3.視覚障害児,乗り物,小学1年生,クレーン車,2,0,2,22.2 
3.視覚障害児,乗り物,小学1年生,三輪車,2,0,2,22.2 
3.視覚障害児,乗り物,小学1年生,シャベルカー,1,1,2,22.2 
3.視覚障害児,乗り物,小学1年生,消防車,1,1,2,22.2 
3.視覚障害児,乗り物,小学1年生,自動車,1,1,2,22.2 
3.視覚障害児,乗り物,小学1年生,西武線,0,2,2,22.2 
3.視覚障害児,乗り物,小学1年生,総武線,0,2,2,22.2 
3.視覚障害児,乗り物,小学1年生,はしご車,1,1,2,22.2 
3.視覚障害児,乗り物,小学1年生,ヘリコプター,2,0,2,22.2 
3.視覚障害児,乗り物,小学1年生,山手線,0,2,2,22.2 
3.視覚障害児,乗り物,小学1年生,ローラー車,2,0,2,22.2 
3.視覚障害児,乗り物,小学1年生,ロケット,1,1,2,22.2 
3.視覚障害児,乗り物,小学1年生,井の頭線,0,1,1,22.2 
3.視覚障害児,乗り物,小学1年生,化学車,1,0,1,11.1 
3.視覚障害児,乗り物,小学1年生,キャリアカー,1,0,1,11.1 
3.視覚障害児,乗り物,小学1年生,銀座線,0,1,1,11.1 
3.視覚障害児,乗り物,小学1年生,京王線,0,1,1,11.1 
3.視覚障害児,乗り物,小学1年生,京浜急行,0,1,1,11.1 
3.視覚障害児,乗り物,小学1年生,京浜東北線,0,1,1,11.1 
3.視覚障害児,乗り物,小学1年生,コーヒーカップ,0,1,1,11.1 
3.視覚障害児,乗り物,小学1年生,コンクリートミキサー車,1,0,1,11.1 
3.視覚障害児,乗り物,小学1年生,シーソー,0,1,1,11.1 
3.視覚障害児,乗り物,小学1年生,ジェットコースター,0,1,1,11.1 
3.視覚障害児,乗り物,小学1年生,自転車,0,1,1,11.1 
3.視覚障害児,乗り物,小学1年生,砂利トラック,1,0,1,11.1 
3.視覚障害児,乗り物,小学1年生,ジャングルジム,0,1,1,11.1 
3.視覚障害児,乗り物,小学1年生,ジャンボ飛行機,1,0,1,11.1 
3.視覚障害児,乗り物,小学1年生,スカイライン,0,1,1,11.1 
3.視覚障害児,乗り物,小学1年生,スクールバス,0,1,1,11.1 
3.視覚障害児,乗り物,小学1年生,滑り台,0,1,1,11.1 
3.視覚障害児,乗り物,小学1年生,チェーンベット,0,1,1,11.1 
3.視覚障害児,乗り物,小学1年生,地下鉄,0,1,1,11.1 
3.視覚障害児,乗り物,小学1年生,中央線,0,1,1,11.1 
3.視覚障害児,乗り物,小学1年生,千代田線,0,1,1,11.1 
